timestamp,machine_id,power_kw,production_rate_ppm,temperature_c,sec_kwh_per_unit,is_anomaly
2026-09-10 15:07:24.926560,Machine_B,4.25,8,47.5,31.842,0
2026-09-10 15:07:24.926560,Machine_C,2.59,7,41.1,22.22,0
2026-09-10 15:08:24.926560,Machine_A,2.0,10,37.1,12.022,0
2026-09-10 15:08:24.926560,Machine_B,3.41,10,49.1,20.472,0
2026-09-10 15:08:24.926560,Machine_C,2.43,9,38.9,16.187,0
2026-09-10 15:09:24.926560,Machine_A,2.14,9,38.4,14.259,0
2026-09-10 15:09:24.926560,Machine_B,5.64,10,63.6,33.837,1
2026-09-10 15:09:24.926560,Machine_C,2.33,9,39.4,15.516,0
2026-09-10 15:10:24.926560,Machine_A,1.99,10,36.7,11.953,0
2026-09-10 15:10:24.926560,Machine_B,3.62,10,47.8,21.731,0
2026-09-10 15:10:24.926560,Machine_C,2.3,9,41.0,15.309,0
2026-09-10 15:11:24.926560,Machine_A,2.11,9,37.2,14.065,0
2026-09-10 15:11:24.926560,Machine_B,3.76,9,48.0,25.093,0
2026-09-10 15:11:24.926560,Machine_C,2.25,9,40.9,14.98,0
2026-09-10 15:12:24.926560,Machine_A,2.1,11,36.3,11.476,0
2026-09-10 15:12:24.926560,Machine_B,3.77,9,46.8,25.135,0
2026-09-10 15:12:24.926560,Machine_C,2.3,7,38.9,19.671,0
2026-09-10 15:13:24.926560,Machine_A,1.96,11,39.3,10.668,0
2026-09-10 15:13:24.926560,Machine_B,4.0,8,46.4,30.024,0
2026-09-10 15:13:24.926560,Machine_C,2.52,9,40.9,16.805,0
2026-09-10 15:14:24.926560,Machine_A,2.17,11,34.4,11.822,0
2026-09-10 15:14:24.926560,Machine_B,3.6,8,46.7,27.035,0
2026-09-10 15:14:24.926560,Machine_C,2.37,8,39.8,17.807,0
2026-09-10 15:15:24.926560,Machine_A,2.0,10,35.4,11.973,0
2026-09-10 15:15:24.926560,Machine_B,4.27,8,46.3,32.028,0
2026-09-10 15:15:24.926560,Machine_C,2.21,7,38.9,18.946,0
2026-09-10 15:16:24.926560,Machine_A,2.05,10,35.9,12.319,0
2026-09-10 15:16:24.926560,Machine_B,3.88,8,48.7,29.131,0
2026-09-10 15:16:24.926560,Machine_C,2.47,8,42.1,18.526,0
2026-09-10 15:17:24.926560,Machine_A,1.98,10,39.3,11.882,0
2026-09-10 15:17:24.926560,Machine_B,3.78,10,47.1,22.701,0
2026-09-10 15:17:24.926560,Machine_C,2.53,7,41.8,21.72,0
2026-09-10 15:18:24.926560,Machine_A,2.06,10,40.2,12.38,0
2026-09-10 15:18:24.926560,Machine_B,3.25,8,46.4,24.369,0
2026-09-10 15:18:24.926560,Machine_C,2.38,9,40.0,15.879,0
2026-09-10 15:19:24.926560,Machine_A,2.19,11,38.8,11.961,0
2026-09-10 15:19:24.926560,Machine_B,3.87,10,46.3,23.191,0
2026-09-10 15:19:24.926560,Machine_C,2.5,8,39.3,18.746,0
2026-09-10 15:20:24.926560,Machine_A,2.13,11,41.7,11.609,0
2026-09-10 15:20:24.926560,Machine_B,4.07,10,48.9,24.421,0
2026-09-10 15:20:24.926560,Machine_C,2.65,8,41.5,19.876,0
2026-09-10 15:21:24.926560,Machine_A,1.93,10,40.7,11.568,0
2026-09-10 15:21:24.926560,Machine_B,4.01,8,47.9,30.038,0
2026-09-10 15:21:24.926560,Machine_C,2.28,7,40.7,19.532,0
2026-09-10 15:22:24.926560,Machine_A,1.98,9,38.9,13.223,0
2026-09-10 15:22:24.926560,Machine_B,3.55,9,50.5,23.64,0
2026-09-10 15:22:24.926560,Machine_C,2.25,8,39.8,16.875,0
2026-09-10 15:23:24.926560,Machine_A,1.99,10,40.9,11.957,0
2026-09-10 15:23:24.926560,Machine_B,4.1,9,45.5,27.348,0
2026-09-10 15:23:24.926560,Machine_C,2.46,7,41.3,21.067,0
2026-09-10 15:24:24.926560,Machine_A,2.09,10,37.7,12.566,0
2026-09-10 15:24:24.926560,Machine_B,3.86,9,46.4,25.726,0
2026-09-10 15:24:24.926560,Machine_C,2.53,7,40.7,21.704,0
2026-09-10 15:25:24.926560,Machine_A,2.11,9,38.2,14.074,0
2026-09-10 15:25:24.926560,Machine_B,3.91,9,50.2,26.081,0
2026-09-10 15:25:24.926560,Machine_C,2.5,9,38.9,16.653,0
2026-09-10 15:26:24.926560,Machine_A,2.08,10,38.1,12.457,0
2026-09-10 15:26:24.926560,Machine_B,3.99,10,48.6,23.938,0
2026-09-10 15:26:24.926560,Machine_C,2.27,7,39.6,19.442,0
2026-09-10 15:27:24.926560,Machine_A,2.02,11,38.4,11.04,0
2026-09-10 15:27:24.926560,Machine_B,4.06,10,49.4,24.387,0
2026-09-10 15:27:24.926560,Machine_C,2.23,8,40.2,16.704,0
2026-09-10 15:28:24.926560,Machine_A,2.22,11,38.2,12.093,0
2026-09-10 15:28:24.926560,Machine_B,4.2,10,48.5,25.198,0
2026-09-10 15:28:24.926560,Machine_C,2.17,7,41.5,18.564,0
2026-09-10 15:29:24.926560,Machine_A,2.06,11,34.4,11.217,0
2026-09-10 15:29:24.926560,Machine_B,3.78,9,48.7,25.202,0
2026-09-10 15:29:24.926560,Machine_C,2.32,9,41.0,15.438,0
2026-09-10 15:30:24.926560,Machine_A,2.09,10,35.0,12.527,0
2026-09-10 15:30:24.926560,Machine_B,4.3,8,49.6,32.231,0
2026-09-10 15:30:24.926560,Machine_C,2.43,7,39.0,20.85,0
2026-09-10 15:31:24.926560,Machine_A,2.18,11,37.1,11.88,0
2026-09-10 15:31:24.926560,Machine_B,4.33,8,48.0,32.463,0
2026-09-10 15:31:24.926560,Machine_C,2.57,9,40.7,17.125,0
2026-09-10 15:32:24.926560,Machine_A,2.2,11,38.5,12.025,0
2026-09-10 15:32:24.926560,Machine_B,3.88,9,45.0,25.894,0
2026-09-10 15:32:24.926560,Machine_C,2.78,7,39.4,23.856,0
2026-09-10 15:33:24.926560,Machine_A,2.12,11,36.6,11.562,0
2026-09-10 15:33:24.926560,Machine_B,3.91,9,47.6,26.094,0
2026-09-10 15:33:24.926560,Machine_C,2.24,8,40.8,16.771,0
2026-09-10 15:34:24.926560,Machine_A,2.0,11,38.6,10.928,0
2026-09-10 15:34:24.926560,Machine_B,3.9,9,50.6,26.023,0
2026-09-10 15:34:24.926560,Machine_C,2.3,9,41.2,15.301,0
2026-09-10 15:35:24.926560,Machine_A,2.06,9,37.8,13.751,0
2026-09-10 15:35:24.926560,Machine_B,3.65,9,49.7,24.303,0
2026-09-10 15:35:24.926560,Machine_C,2.43,8,40.5,18.229,0
2026-09-10 15:36:24.926560,Machine_A,2.17,11,37.8,11.825,0
2026-09-10 15:36:24.926560,Machine_B,3.6,10,50.1,21.622,0
2026-09-10 15:36:24.926560,Machine_C,2.31,9,39.8,15.406,0
2026-09-10 15:37:24.926560,Machine_A,2.1,11,36.9,11.454,0
2026-09-10 15:37:24.926560,Machine_B,3.18,8,46.6,23.854,0
2026-09-10 15:37:24.926560,Machine_C,2.45,8,40.0,18.347,0
2026-09-10 15:38:24.926560,Machine_A,2.26,10,36.3,13.55,0
2026-09-10 15:38:24.926560,Machine_B,3.64,10,48.4,21.853,0
2026-09-10 15:38:24.926560,Machine_C,2.3,7,40.4,19.736,0
2026-09-10 15:39:24.926560,Machine_A,2.09,11,36.2,11.412,0
2026-09-10 15:39:24.926560,Machine_B,3.5,10,48.1,21.006,0
2026-09-10 15:39:24.926560,Machine_C,2.36,8,39.0,17.685,0
2026-09-10 15:40:24.926560,Machine_A,2.11,10,37.4,12.665,0
2026-09-10 15:40:24.926560,Machine_B,3.82,9,46.6,25.495,0
2026-09-10 15:40:24.926560,Machine_C,2.27,9,39.0,15.144,0
2026-09-10 15:41:24.926560,Machine_A,2.19,9,40.5,14.587,0
2026-09-10 15:41:24.926560,Machine_B,3.33,10,46.4,19.961,0
2026-09-10 15:41:24.926560,Machine_C,2.7,7,38.6,23.108,0
2026-09-10 15:42:24.926560,Machine_A,1.9,11,38.4,10.368,0
2026-09-10 15:42:24.926560,Machine_B,3.37,9,48.0,22.467,0
2026-09-10 15:42:24.926560,Machine_C,2.56,8,40.4,19.232,0
2026-09-10 15:43:24.926560,Machine_A,2.0,9,37.1,13.357,0
2026-09-10 15:43:24.926560,Machine_B,3.93,10,42.9,23.585,0
2026-09-10 15:43:24.926560,Machine_C,2.46,8,39.5,18.449,0
2026-09-10 15:44:24.926560,Machine_A,2.03,11,37.4,11.086,0
2026-09-10 15:44:24.926560,Machine_B,3.71,9,48.1,24.74,0
2026-09-10 15:44:24.926560,Machine_C,2.37,8,38.6,17.8,0
2026-09-10 15:45:24.926560,Machine_A,2.07,11,35.8,11.295,0
2026-09-10 15:45:24.926560,Machine_B,3.72,10,45.3,22.324,0
2026-09-10 15:45:24.926560,Machine_C,2.57,8,39.4,19.284,0
2026-09-10 15:46:24.926560,Machine_A,1.86,9,35.7,12.377,0
2026-09-10 15:46:24.926560,Machine_B,3.96,9,47.8,26.378,0
2026-09-10 15:46:24.926560,Machine_C,2.36,7,40.0,20.271,0
2026-09-10 15:47:24.926560,Machine_A,1.97,9,38.4,13.141,0
2026-09-10 15:47:24.926560,Machine_B,4.22,10,49.1,25.321,0
2026-09-10 15:47:24.926560,Machine_C,2.31,7,40.2,19.81,0
2026-09-10 15:48:24.926560,Machine_A,2.01,11,39.2,10.986,0
2026-09-10 15:48:24.926560,Machine_B,3.76,8,46.9,28.213,0
2026-09-10 15:48:24.926560,Machine_C,2.35,8,40.6,17.613,0
2026-09-10 15:49:24.926560,Machine_A,2.1,9,36.2,14.013,0
2026-09-10 15:49:24.926560,Machine_B,3.81,8,47.1,28.609,0
2026-09-10 15:49:24.926560,Machine_C,2.3,7,39.2,19.739,0
2026-09-10 15:50:24.926560,Machine_A,2.31,9,38.9,15.402,0
2026-09-10 15:50:24.926560,Machine_B,5.74,8,55.2,43.076,1
2026-09-10 15:50:24.926560,Machine_C,2.41,7,38.9,20.639,0
2026-09-10 15:51:24.926560,Machine_A,2.21,9,39.4,14.737,0
2026-09-10 15:51:24.926560,Machine_B,3.7,9,46.0,24.666,0
2026-09-10 15:51:24.926560,Machine_C,2.26,9,40.5,15.038,0
2026-09-10 15:52:24.926560,Machine_A,2.21,9,36.9,14.765,0
2026-09-10 15:52:24.926560,Machine_B,6.18,8,58.1,46.351,1
2026-09-10 15:52:24.926560,Machine_C,2.41,9,40.5,16.052,0
2026-09-10 15:53:24.926560,Machine_A,1.96,9,37.2,13.071,0
2026-09-10 15:53:24.926560,Machine_B,3.84,9,46.9,25.61,0
2026-09-10 15:53:24.926560,Machine_C,2.19,9,42.6,14.596,0
2026-09-10 15:54:24.926560,Machine_A,2.07,11,40.2,11.278,0
2026-09-10 15:54:24.926560,Machine_B,4.15,10,46.7,24.925,0
2026-09-10 15:54:24.926560,Machine_C,2.42,7,40.0,20.716,0
2026-09-10 15:55:24.926560,Machine_A,2.05,11,35.9,11.181,0
2026-09-10 15:55:24.926560,Machine_B,4.0,9,50.9,26.687,0
2026-09-10 15:55:24.926560,Machine_C,2.31,9,40.8,15.395,0
2026-09-10 15:56:24.926560,Machine_A,2.14,9,34.6,14.261,0
2026-09-10 15:56:24.926560,Machine_B,3.89,9,49.6,25.946,0
2026-09-10 15:56:24.926560,Machine_C,2.42,9,40.0,16.157,0
2026-09-10 15:57:24.926560,Machine_A,2.0,11,37.6,10.909,0
2026-09-10 15:57:24.926560,Machine_B,3.63,10,45.7,21.753,0
2026-09-10 15:57:24.926560,Machine_C,2.13,9,38.9,14.168,0
2026-09-10 15:58:24.926560,Machine_A,1.98,9,36.9,13.17,0
2026-09-10 15:58:24.926560,Machine_B,4.57,8,45.3,34.282,0
2026-09-10 15:58:24.926560,Machine_C,2.37,9,38.3,15.817,0
2026-09-10 15:59:24.926560,Machine_A,2.19,9,36.4,14.586,0
2026-09-10 15:59:24.926560,Machine_B,3.41,8,47.3,25.577,0
2026-09-10 15:59:24.926560,Machine_C,2.34,7,39.4,20.06,0
2026-09-10 16:00:24.926560,Machine_A,2.12,10,37.4,12.698,0
2026-09-10 16:00:24.926560,Machine_B,5.07,9,58.5,33.778,1
2026-09-10 16:00:24.926560,Machine_C,2.43,7,39.0,20.836,0
2026-09-10 16:01:24.926560,Machine_A,2.12,9,36.9,14.155,0
2026-09-10 16:01:24.926560,Machine_B,3.53,10,47.3,21.199,0
2026-09-10 16:01:24.926560,Machine_C,2.43,7,41.1,20.866,0
2026-09-10 16:02:24.926560,Machine_A,2.2,11,35.8,12.011,0
2026-09-10 16:02:24.926560,Machine_B,4.27,10,47.1,25.606,0
2026-09-10 16:02:24.926560,Machine_C,2.26,9,39.5,15.056,0
2026-09-10 16:03:24.926560,Machine_A,1.99,9,35.0,13.253,0
2026-09-10 16:03:24.926560,Machine_B,4.92,8,62.6,36.907,1
2026-09-10 16:03:24.926560,Machine_C,2.18,7,40.1,18.657,0
2026-09-10 16:04:24.926560,Machine_A,2.23,9,39.8,14.891,0
2026-09-10 16:04:24.926560,Machine_B,3.49,10,46.2,20.947,0
2026-09-10 16:04:24.926560,Machine_C,2.38,9,41.0,15.893,0
2026-09-10 16:05:24.926560,Machine_A,2.23,9,39.7,14.839,0
2026-09-10 16:05:24.926560,Machine_B,5.41,10,61.9,32.471,1
2026-09-10 16:05:24.926560,Machine_C,2.28,7,39.3,19.512,0
2026-09-10 16:06:24.926560,Machine_A,1.92,9,36.4,12.791,0
2026-09-10 16:06:24.926560,Machine_B,3.57,10,50.2,21.396,0
2026-09-10 16:06:24.926560,Machine_C,2.17,7,38.6,18.591,0
2026-09-10 16:07:24.926560,Machine_A,2.18,10,39.6,13.056,0
2026-09-10 16:07:24.926560,Machine_B,3.68,8,47.7,27.596,0
2026-09-10 16:07:24.926560,Machine_C,2.48,8,41.6,18.597,0
2026-09-10 16:08:24.926560,Machine_A,2.02,11,40.1,11.01,0
2026-09-10 16:08:24.926560,Machine_B,4.37,8,46.1,32.77,0
2026-09-10 16:08:24.926560,Machine_C,2.17,9,39.4,14.457,0
2026-09-10 16:09:24.926560,Machine_A,2.15,11,38.8,11.719,0
2026-09-10 16:09:24.926560,Machine_B,3.63,10,48.8,21.81,0
2026-09-10 16:09:24.926560,Machine_C,2.17,7,38.8,18.632,0
2026-09-10 16:10:24.926560,Machine_A,2.07,11,38.7,11.309,0
2026-09-10 16:10:24.926560,Machine_B,3.56,10,45.8,21.34,0
2026-09-10 16:10:24.926560,Machine_C,2.52,9,39.6,16.783,0
2026-09-10 16:11:24.926560,Machine_A,2.03,10,39.3,12.18,0
2026-09-10 16:11:24.926560,Machine_B,3.9,8,48.3,29.246,0
2026-09-10 16:11:24.926560,Machine_C,2.42,9,39.6,16.153,0
2026-09-10 16:12:24.926560,Machine_A,2.0,10,38.0,11.972,0
2026-09-10 16:12:24.926560,Machine_B,3.8,8,47.7,28.468,0
2026-09-10 16:12:24.926560,Machine_C,2.34,8,40.7,17.558,0
2026-09-10 16:13:24.926560,Machine_A,2.2,10,39.3,13.218,0
2026-09-10 16:13:24.926560,Machine_B,3.97,9,47.3,26.44,0
2026-09-10 16:13:24.926560,Machine_C,2.39,9,40.0,15.938,0
2026-09-10 16:14:24.926560,Machine_A,2.13,9,37.5,14.226,0
2026-09-10 16:14:24.926560,Machine_B,3.43,8,51.4,25.748,0
2026-09-10 16:14:24.926560,Machine_C,2.27,7,42.3,19.465,0
2026-09-10 16:15:24.926560,Machine_A,2.08,10,39.0,12.51,0
2026-09-10 16:15:24.926560,Machine_B,4.17,10,50.1,24.993,0
2026-09-10 16:15:24.926560,Machine_C,2.28,8,39.6,17.121,0
2026-09-10 16:16:24.926560,Machine_A,2.19,11,37.7,11.964,0
2026-09-10 16:16:24.926560,Machine_B,3.74,9,46.8,24.926,0
2026-09-10 16:16:24.926560,Machine_C,2.26,9,39.2,15.084,0
2026-09-10 16:17:24.926560,Machine_A,2.11,10,38.5,12.636,0
2026-09-10 16:17:24.926560,Machine_B,3.77,9,48.3,25.156,0
2026-09-10 16:17:24.926560,Machine_C,2.19,8,38.7,16.461,0
2026-09-10 16:18:24.926560,Machine_A,2.09,11,36.1,11.377,0
2026-09-10 16:18:24.926560,Machine_B,6.67,9,65.0,44.465,1
2026-09-10 16:18:24.926560,Machine_C,2.56,8,39.9,19.211,0
2026-09-10 16:19:24.926560,Machine_A,1.94,9,35.3,12.908,0
2026-09-10 16:19:24.926560,Machine_B,3.93,10,49.8,23.577,0
2026-09-10 16:19:24.926560,Machine_C,2.53,7,39.2,21.675,0
2026-09-10 16:20:24.926560,Machine_A,2.22,9,39.2,14.813,0
2026-09-10 16:20:24.926560,Machine_B,5.5,10,60.1,33.021,1
2026-09-10 16:20:24.926560,Machine_C,2.29,8,40.5,17.196,0
2026-09-10 16:21:24.926560,Machine_A,2.16,11,38.6,11.779,0
2026-09-10 16:21:24.926560,Machine_B,3.76,8,49.5,28.23,0
2026-09-10 16:21:24.926560,Machine_C,2.61,8,38.5,19.607,0
2026-09-10 16:22:24.926560,Machine_A,2.09,10,37.3,12.536,0
2026-09-10 16:22:24.926560,Machine_B,4.3,10,47.3,25.792,0
2026-09-10 16:22:24.926560,Machine_C,2.57,9,40.0,17.138,0
2026-09-10 16:23:24.926560,Machine_A,2.09,10,38.1,12.543,0
2026-09-10 16:23:24.926560,Machine_B,3.88,9,48.0,25.888,0
2026-09-10 16:23:24.926560,Machine_C,2.28,7,40.8,19.526,0
2026-09-10 16:24:24.926560,Machine_A,2.08,10,39.4,12.456,0
2026-09-10 16:24:24.926560,Machine_B,3.89,9,46.9,25.91,0
2026-09-10 16:24:24.926560,Machine_C,2.45,9,39.9,16.311,0
2026-09-10 16:25:24.926560,Machine_A,1.97,10,38.2,11.797,0
2026-09-10 16:25:24.926560,Machine_B,3.27,10,48.9,19.612,0
2026-09-10 16:25:24.926560,Machine_C,2.46,8,40.0,18.434,0
2026-09-10 16:26:24.926560,Machine_A,1.89,10,37.9,11.355,0
2026-09-10 16:26:24.926560,Machine_B,3.66,9,49.9,24.421,0
2026-09-10 16:26:24.926560,Machine_C,2.24,7,38.8,19.231,0
2026-09-10 16:27:24.926560,Machine_A,2.0,9,39.5,13.344,0
2026-09-10 16:27:24.926560,Machine_B,3.95,8,47.1,29.591,0
2026-09-10 16:27:24.926560,Machine_C,2.39,7,38.7,20.453,0
2026-09-10 16:28:24.926560,Machine_A,2.08,9,38.3,13.865,0
2026-09-10 16:28:24.926560,Machine_B,3.36,8,47.8,25.166,0
2026-09-10 16:28:24.926560,Machine_C,2.35,9,40.0,15.658,0
2026-09-10 16:29:24.926560,Machine_A,2.08,11,38.3,11.365,0
2026-09-10 16:29:24.926560,Machine_B,4.12,8,48.0,30.875,0
2026-09-10 16:29:24.926560,Machine_C,2.22,9,40.2,14.783,0
2026-09-10 16:30:24.926560,Machine_A,2.01,9,38.9,13.377,0
2026-09-10 16:30:24.926560,Machine_B,4.23,8,48.0,31.753,0
2026-09-10 16:30:24.926560,Machine_C,2.42,8,38.8,18.184,0
2026-09-10 16:31:24.926560,Machine_A,2.04,9,39.0,13.578,0
2026-09-10 16:31:24.926560,Machine_B,3.69,8,47.8,27.639,0
2026-09-10 16:31:24.926560,Machine_C,2.45,8,39.3,18.394,0
2026-09-10 16:32:24.926560,Machine_A,2.06,11,38.4,11.236,0
2026-09-10 16:32:24.926560,Machine_B,3.67,8,52.7,27.528,0
2026-09-10 16:32:24.926560,Machine_C,2.22,8,40.5,16.677,0
2026-09-10 16:33:24.926560,Machine_A,2.26,11,34.3,12.302,0
2026-09-10 16:33:24.926560,Machine_B,3.88,9,49.7,25.891,0
2026-09-10 16:33:24.926560,Machine_C,2.44,8,41.3,18.279,0
2026-09-10 16:34:24.926560,Machine_A,2.0,10,37.4,12.018,0
2026-09-10 16:34:24.926560,Machine_B,3.95,8,51.7,29.656,0
2026-09-10 16:34:24.926560,Machine_C,2.41,9,40.2,16.072,0
2026-09-10 16:35:24.926560,Machine_A,2.22,9,40.5,14.789,0
2026-09-10 16:35:24.926560,Machine_B,4.28,8,48.3,32.114,0
2026-09-10 16:35:24.926560,Machine_C,2.07,9,37.7,13.798,0
2026-09-10 16:36:24.926560,Machine_A,2.23,10,36.3,13.378,0
2026-09-10 16:36:24.926560,Machine_B,5.95,10,57.7,35.694,1
2026-09-10 16:36:24.926560,Machine_C,2.29,8,39.8,17.186,0
2026-09-10 16:37:24.926560,Machine_A,2.05,9,37.6,13.643,0
2026-09-10 16:37:24.926560,Machine_B,3.7,9,50.2,24.696,0
2026-09-10 16:37:24.926560,Machine_C,2.28,8,39.7,17.124,0
2026-09-10 16:38:24.926560,Machine_A,2.13,11,40.5,11.629,0
2026-09-10 16:38:24.926560,Machine_B,3.67,8,47.6,27.545,0
2026-09-10 16:38:24.926560,Machine_C,2.24,7,38.5,19.161,0
2026-09-10 16:39:24.926560,Machine_A,2.37,11,38.1,12.915,0
2026-09-10 16:39:24.926560,Machine_B,3.73,8,44.7,27.959,0
2026-09-10 16:39:24.926560,Machine_C,2.4,8,39.1,17.97,0
2026-09-10 16:40:24.926560,Machine_A,2.13,10,37.8,12.778,0
2026-09-10 16:40:24.926560,Machine_B,3.67,8,48.9,27.522,0
2026-09-10 16:40:24.926560,Machine_C,2.63,7,40.4,22.517,0
2026-09-10 16:41:24.926560,Machine_A,2.21,9,36.6,14.748,0
2026-09-10 16:41:24.926560,Machine_B,3.68,8,50.0,27.616,0
2026-09-10 16:41:24.926560,Machine_C,2.48,7,38.0,21.291,0
2026-09-10 16:42:24.926560,Machine_A,2.06,9,40.4,13.761,0
2026-09-10 16:42:24.926560,Machine_B,4.3,9,46.1,28.671,0
2026-09-10 16:42:24.926560,Machine_C,2.74,9,39.3,18.259,0
2026-09-10 16:43:24.926560,Machine_A,2.13,10,40.4,12.778,0
2026-09-10 16:43:24.926560,Machine_B,3.68,8,53.0,27.598,0
2026-09-10 16:43:24.926560,Machine_C,2.27,8,37.4,17.005,0
2026-09-10 16:44:24.926560,Machine_A,2.29,10,38.3,13.713,0
2026-09-10 16:44:24.926560,Machine_B,5.35,9,59.4,35.648,1
2026-09-10 16:44:24.926560,Machine_C,2.25,8,39.7,16.867,0
2026-09-10 16:45:24.926560,Machine_A,2.15,11,36.9,11.713,0
2026-09-10 16:45:24.926560,Machine_B,4.37,9,47.9,29.149,0
2026-09-10 16:45:24.926560,Machine_C,2.59,8,38.7,19.406,0
2026-09-10 16:46:24.926560,Machine_A,1.97,10,38.0,11.803,0
2026-09-10 16:46:24.926560,Machine_B,4.1,9,46.9,27.349,0
2026-09-10 16:46:24.926560,Machine_C,2.44,9,38.7,16.242,0
2026-09-10 16:47:24.926560,Machine_A,2.19,11,37.4,11.92,0
2026-09-10 16:47:24.926560,Machine_B,3.73,8,46.6,27.973,0
2026-09-10 16:47:24.926560,Machine_C,2.22,9,39.7,14.792,0
2026-09-10 16:48:24.926560,Machine_A,2.07,11,38.4,11.271,0
2026-09-10 16:48:24.926560,Machine_B,3.63,8,46.8,27.194,0
2026-09-10 16:48:24.926560,Machine_C,2.48,8,40.8,18.571,0
2026-09-10 16:49:24.926560,Machine_A,2.03,10,40.8,12.161,0
2026-09-10 16:49:24.926560,Machine_B,4.07,9,45.8,27.13,0
2026-09-10 16:49:24.926560,Machine_C,2.31,8,40.4,17.316,0
2026-09-10 16:50:24.926560,Machine_A,2.09,11,40.1,11.412,0
2026-09-10 16:50:24.926560,Machine_B,3.45,9,48.7,23.033,0
2026-09-10 16:50:24.926560,Machine_C,2.43,9,40.9,16.185,0
2026-09-10 16:51:24.926560,Machine_A,2.11,10,38.2,12.646,0
2026-09-10 16:51:24.926560,Machine_B,3.64,10,46.0,21.815,0
2026-09-10 16:51:24.926560,Machine_C,2.36,8,42.5,17.719,0
2026-09-10 16:52:24.926560,Machine_A,2.12,10,34.9,12.746,0
2026-09-10 16:52:24.926560,Machine_B,3.62,8,49.5,27.17,0
2026-09-10 16:52:24.926560,Machine_C,2.57,8,40.0,19.311,0
2026-09-10 16:53:24.926560,Machine_A,2.14,10,35.4,12.866,0
2026-09-10 16:53:24.926560,Machine_B,3.35,9,46.4,22.303,0
2026-09-10 16:53:24.926560,Machine_C,2.4,8,39.5,17.967,0
2026-09-10 16:54:24.926560,Machine_A,2.26,11,38.5,12.351,0
2026-09-10 16:54:24.926560,Machine_B,4.52,9,48.8,30.115,0
2026-09-10 16:54:24.926560,Machine_C,2.62,7,39.9,22.498,0
2026-09-10 16:55:24.926560,Machine_A,2.22,10,37.8,13.316,0
2026-09-10 16:55:24.926560,Machine_B,5.88,9,55.8,39.224,1
2026-09-10 16:55:24.926560,Machine_C,2.39,7,39.4,20.47,0
2026-09-10 16:56:24.926560,Machine_A,2.06,9,37.6,13.722,0
2026-09-10 16:56:24.926560,Machine_B,3.78,9,46.9,25.211,0
2026-09-10 16:56:24.926560,Machine_C,2.21,7,41.3,18.922,0
2026-09-10 16:57:24.926560,Machine_A,2.07,11,38.6,11.297,0
2026-09-10 16:57:24.926560,Machine_B,4.28,9,49.6,28.53,0
2026-09-10 16:57:24.926560,Machine_C,2.23,9,37.2,14.849,0
2026-09-10 16:58:24.926560,Machine_A,2.03,10,37.2,12.152,0
2026-09-10 16:58:24.926560,Machine_B,3.79,8,46.6,28.45,0
2026-09-10 16:58:24.926560,Machine_C,2.24,9,39.3,14.936,0
2026-09-10 16:59:24.926560,Machine_A,2.13,10,37.4,12.758,0
2026-09-10 16:59:24.926560,Machine_B,6.11,9,59.0,40.701,1
2026-09-10 16:59:24.926560,Machine_C,2.36,8,39.9,17.692,0
2026-09-10 17:00:24.926560,Machine_A,2.05,9,40.1,13.666,0
2026-09-10 17:00:24.926560,Machine_B,3.39,8,48.3,25.414,0
2026-09-10 17:00:24.926560,Machine_C,2.53,9,39.5,16.876,0
2026-09-10 17:01:24.926560,Machine_A,2.0,11,40.5,10.928,0
2026-09-10 17:01:24.926560,Machine_B,3.53,8,46.8,26.443,0
2026-09-10 17:01:24.926560,Machine_C,2.5,7,39.0,21.426,0
2026-09-10 17:02:24.926560,Machine_A,2.09,9,37.6,13.938,0
2026-09-10 17:02:24.926560,Machine_B,3.68,9,47.4,24.557,0
2026-09-10 17:02:24.926560,Machine_C,2.65,7,38.1,22.73,0
2026-09-10 17:03:24.926560,Machine_A,1.95,9,36.7,12.992,0
2026-09-10 17:03:24.926560,Machine_B,3.82,9,46.3,25.493,0
2026-09-10 17:03:24.926560,Machine_C,2.26,8,40.3,16.977,0
2026-09-10 17:04:24.926560,Machine_A,2.12,10,38.6,12.7,0
2026-09-10 17:04:24.926560,Machine_B,3.75,8,46.2,28.142,0
2026-09-10 17:04:24.926560,Machine_C,2.55,9,40.8,17.018,0
2026-09-10 17:05:24.926560,Machine_A,2.16,10,37.1,12.957,0
2026-09-10 17:05:24.926560,Machine_B,3.54,9,44.8,23.607,0
2026-09-10 17:05:24.926560,Machine_C,2.6,7,40.9,22.309,0
2026-09-10 17:06:24.926560,Machine_A,1.96,9,37.2,13.039,0
2026-09-10 17:06:24.926560,Machine_B,4.12,9,47.6,27.443,0
2026-09-10 17:06:24.926560,Machine_C,2.71,8,40.6,20.318,0
2026-09-10 17:07:24.926560,Machine_A,2.04,9,40.1,13.608,0
2026-09-10 17:07:24.926560,Machine_B,3.69,9,46.9,24.572,0
2026-09-10 17:07:24.926560,Machine_C,2.29,7,39.0,19.596,0
2026-09-10 17:08:24.926560,Machine_A,2.05,11,36.4,11.206,0
2026-09-10 17:08:24.926560,Machine_B,3.84,9,46.7,25.573,0
2026-09-10 17:08:24.926560,Machine_C,2.5,9,38.4,16.636,0
2026-09-10 17:09:24.926560,Machine_A,2.07,11,38.1,11.301,0
2026-09-10 17:09:24.926560,Machine_B,3.55,10,50.2,21.318,0
